study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	sd	se	cv	unit	comments
Barrington2011	DUL1	6.0	DUL1	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL1	8.0	hr	34.5418653864336	NA	NA	NA	NA	NA	NA	ng/ml	NA
Barrington2011	DUL1	6.0	DUL1	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL1	12.0	hr	44.3217032568677	NA	NA	NA	NA	NA	NA	ng/ml	NA
Barrington2011	DUL1	6.0	DUL1	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL1	24.0	hr	59.9023100615431	NA	NA	NA	NA	NA	NA	ng/ml	NA
Barrington2011	DUL1	6.0	DUL1	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL1	48.0	hr	56.2828176942717	NA	NA	NA	NA	NA	NA	ng/ml	NA
Barrington2011	DUL1	6.0	DUL1	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL1	72.0	hr	58.0643778258943	NA	NA	NA	NA	NA	NA	ng/ml	NA
Barrington2011	DUL1	6.0	DUL1	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL1	96.0	hr	47.6645443442984	NA	NA	NA	NA	NA	NA	ng/ml	NA
Barrington2011	DUL1	6.0	DUL1	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL1	168.0	hr	25.5575259096799	NA	NA	NA	NA	NA	NA	ng/ml	NA
Barrington2011	DUL1	6.0	DUL1	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL1	336.0	hr	9.330926664839	NA	NA	NA	NA	NA	NA	ng/ml	NA
Barrington2011	DUL3	4.0	DUL3	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL3	0.0	hr	0.0	NA	NA	NA	NA	NA	NA	ng/ml	NA
Barrington2011	DUL3	4.0	DUL3	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL3	8.0	hr	92.6653331897309	NA	NA	NA	NA	NA	NA	ng/ml	NA
Barrington2011	DUL3	4.0	DUL3	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL3	12.0	hr	116.456951326158	NA	NA	NA	NA	NA	NA	ng/ml	NA
Barrington2011	DUL3	4.0	DUL3	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL3	24.0	hr	162.377682859171	NA	NA	NA	NA	NA	NA	ng/ml	NA
Barrington2011	DUL3	4.0	DUL3	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL3	48.0	hr	178.29030236765	NA	NA	NA	NA	NA	NA	ng/ml	NA
Barrington2011	DUL3	4.0	DUL3	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL3	72.0	hr	149.429406348872	NA	NA	NA	NA	NA	NA	ng/ml	NA
Barrington2011	DUL3	4.0	DUL3	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL3	96.0	hr	117.672960902928	NA	NA	NA	NA	NA	NA	ng/ml	NA
Barrington2011	DUL3	4.0	DUL3	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL3	168.0	hr	60.5277925413434	NA	NA	NA	NA	NA	NA	ng/ml	NA
Barrington2011	DUL3	4.0	DUL3	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL3	336.0	hr	17.5837976252601	NA	NA	NA	NA	NA	NA	ng/ml	NA
Barrington2011	DUL6	6.0	DUL6	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL6	0.0	hr	0.0	NA	NA	NA	NA	NA	NA	ng/ml	NA
Barrington2011	DUL6	6.0	DUL6	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL6	1.0	hr	18.3298067719194	NA	NA	NA	NA	NA	NA	ng/ml	NA
Barrington2011	DUL6	6.0	DUL6	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL6	8.0	hr	251.188590596534	NA	NA	NA	NA	NA	NA	ng/ml	NA
Barrington2011	DUL6	6.0	DUL6	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL6	12.0	hr	299.703428391973	NA	NA	NA	NA	NA	NA	ng/ml	NA
Barrington2011	DUL6	6.0	DUL6	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL6	24.0	hr	322.307668982682	NA	NA	NA	NA	NA	NA	ng/ml	NA
Barrington2011	DUL6	6.0	DUL6	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL6	48.0	hr	325.673111815302	NA	NA	NA	NA	NA	NA	ng/ml	NA
Barrington2011	DUL6	6.0	DUL6	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL6	72.0	hr	240.965490687418	NA	NA	NA	NA	NA	NA	ng/ml	NA
Barrington2011	DUL6	6.0	DUL6	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL6	96.0	hr	243.481582178825	NA	NA	NA	NA	NA	NA	ng/ml	NA
Barrington2011	DUL6	6.0	DUL6	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL6	168.0	hr	115.253507756731	NA	NA	NA	NA	NA	NA	ng/ml	NA
Barrington2011	DUL6	6.0	DUL6	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL6	336.0	hr	29.25266256906	NA	NA	NA	NA	NA	NA	ng/ml	NA
Barrington2011	DUL12	6.0	DUL12	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL12	0.0	hr	0.0	NA	NA	NA	NA	NA	NA	ng/ml	NA
Barrington2011	DUL12	6.0	DUL12	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL12	1.0	hr	33.4820463609579	NA	NA	NA	NA	NA	NA	ng/ml	NA
Barrington2011	DUL12	6.0	DUL12	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL12	8.0	hr	372.759372031494	NA	NA	NA	NA	NA	NA	ng/ml	NA
Barrington2011	DUL12	6.0	DUL12	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL12	12.0	hr	435.609851103908	NA	NA	NA	NA	NA	NA	ng/ml	NA
Barrington2011	DUL12	6.0	DUL12	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL12	24.0	hr	564.780491858723	NA	NA	NA	NA	NA	NA	ng/ml	NA
Barrington2011	DUL12	6.0	DUL12	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL12	48.0	hr	570.67776530657	NA	NA	NA	NA	NA	NA	ng/ml	NA
Barrington2011	DUL12	6.0	DUL12	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL12	72.0	hr	463.623409170322	NA	NA	NA	NA	NA	NA	ng/ml	NA
Barrington2011	DUL12	6.0	DUL12	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL12	96.0	hr	396.731089582741	NA	NA	NA	NA	NA	NA	ng/ml	NA
Barrington2011	DUL12	6.0	DUL12	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL12	168.0	hr	221.750486827765	NA	NA	NA	NA	NA	NA	ng/ml	NA
Barrington2011	DUL12	6.0	DUL12	concentration	dulaglutide	plasma	RIA	dulaglutide_DUL12	336.0	hr	52.3355724571487	NA	NA	NA	NA	NA	NA	ng/ml	NA
